l1,l2,alignment,wordform_l1,wordform_l2,neighbour_overlap,editdistance,k,n,Concept_ID,zipf_freq_l1,zipf_freq_l2,passes_concept_filter,passes_wiki_filter,pos_gloss,semantic_domain,nel_pos,global_semantic_density_l1,global_semantic_density_l2,local_semantic_density_l1,local_semantic_density_l2
en,cy,0.4429335544519665,freeze,rhewi,45.0,4,100,954,gefrieren::V,4.08,,True,False,Verbs,The physical world,V,0.2165281976988908,0.2407986424835101,206.56790060474185,229.72190492926865
en,cy,0.4537554688673287,knee,glin,41.0,4,100,954,Knie::N,4.32,,True,False,Nouns,The body,N,0.2015028004202732,0.2353634771882926,192.23367160094065,224.53675723763115
en,cy,0.4568267274760287,size,maintioli,12.0,8,100,954,Größe::N,5.13,,True,False,Nouns,Spatial relations,N,0.1609973116614392,0.2510053581673607,153.59143532501298,239.45911169166212
en,cy,0.4588687948669166,play,chwarae,23.0,6,100,954,spielen::V,5.58,,True,False,Verbs,Emotions and values,V,0.1910666082279054,0.1721515965460107,182.27754424942185,164.23262310489426
en,cy,0.4596086793864087,grandfather,taid,27.0,9,100,954,Großvater::N,4.24,,True,False,Nouns,Kinship,N,0.1703027415161488,0.2031335770514416,162.46881540640595,193.78943250707545
en,cy,0.4661073540698269,appear,ymddangos,29.0,8,100,954,erscheinen::V,4.87,,True,False,Verbs,Basic actions and technology,V,0.212166406831658,0.1916103221894728,202.4067521174017,182.7962473687571
en,cy,0.4815968375582984,evening,noswaith,16.0,7,100,954,Abend::N,4.87,,True,False,Nouns,Time,N,0.2002855399008325,0.2517933713612439,191.07240506539415,240.2108762786268
en,cy,0.5142853194621653,green,gwyrdd,29.0,5,100,954,grün::A,5.09,,True,False,Adjectives,Sense perception,A,0.1810847420565728,0.1946127992727904,172.75484392197052,185.660610506242
en,cy,0.5322584876334526,colorful,lliwgar,37.0,7,100,954,bunt::A,3.76,,True,False,Adjectives,Sense perception,A,0.1983977066870611,0.2152802794587068,189.27141217945632,205.3773866036064
en,cy,0.5517492083490345,fish,pysgod,38.0,5,100,954,Fisch::N,4.9,,True,False,Nouns,Animals,N,0.1972907248403276,0.1895678810859416,188.2153514976725,180.8477585559884
en,cy,0.553774264090076,smell,arogli,29.0,5,100,954,riechen::V,4.51,,True,False,Verbs,Sense perception,V,0.2321402338444755,0.2551398482869119,221.4617830876297,243.403415265714
en,cy,0.554790947026384,colourful,lliwgar,38.0,8,100,954,bunt::A,3.53,,True,False,Adjectives,Sense perception,A,0.1826791753970084,0.2152802794587068,174.27593332874602,205.3773866036064
en,cy,0.5741041977042779,winter,gaeaf,31.0,6,100,954,Winter::N,4.9,,True,False,Nouns,Time,N,0.1856738749168308,0.1841036188168609,177.13287667065663,175.63485235128536
en,cy,0.5759412315665029,skillful,medrus,26.0,7,100,954,geschickt::A,3.05,,True,False,Adjectives,Basic actions and technology,A,0.1860485878312237,0.2115171921013546,177.4903527909874,201.7874012646924
en,cy,0.5780821218842376,cold,oer,38.0,3,100,954,kalt::A,5.03,,True,False,Adjectives,Sense perception,A,0.2106899054154175,0.2010080825749322,200.9981697663084,191.76171077648533
en,cy,0.6088369598433021,skilful,medrus,25.0,6,100,954,geschickt::A,2.98,,True,False,Adjectives,Basic actions and technology,A,0.1698309866147003,0.2115171921013546,162.0187612304241,201.7874012646924
en,cy,0.6194790885651358,odor,aroglau,36.0,6,100,954,Geruch::N,3.37,,True,False,Nouns,Sense perception,N,0.1940679622128989,0.2675497927621193,185.1408359511056,255.24250229506185
en,cy,0.6253686070889328,odour,aroglau,34.0,6,100,954,Geruch::N,3.1,,True,False,Nouns,Sense perception,N,0.1978573084601712,0.2675497927621193,188.75587227100328,255.24250229506185
en,cy,0.6681033479595428,west,gorllewin,38.0,8,100,954,Westen::N,5.27,,True,False,Nouns,Spatial relations,N,0.1600728911250098,0.1530798588037835,152.7095381332594,146.03818529880948
en,cy,0.8242654656209738,twelve,deuddeg,32.0,6,100,954,zwölf::NUM,4.38,,True,False,Numerals,Quantity,NUM,0.1786712945794101,0.1750864060317168,170.45241502875731,167.03243135425785
en,sah,-0.0934669318454174,spark,кыым,14.0,5,100,703,Funke::N,3.92,,True,False,Nouns,The physical world,N,0.1805439712147868,0.2496741537142657,126.9224117639951,175.52093006112878
en,sah,-0.058977458088533,stove,оһох,27.0,5,100,703,Ofen::N,3.68,,True,False,Nouns,The house,N,0.2110605044124366,0.4021824254810522,148.37553460194297,282.7342451131797
en,sah,-0.0279463257393466,soon,өтөр,11.0,4,100,703,bald::ADV,5.34,,True,False,Adverbs,Time,ADV,0.2224767437944333,0.3156516994524637,156.40115088748664,221.903144715082
en,sah,0.0240529263675771,midge,кумаар,29.0,6,100,703,Mücke::N,2.73,,True,False,Nouns,Animals,N,0.1814907856659974,0.3454493157196212,127.58802232319616,242.85086895089367
en,sah,0.0432283251462713,suddenly,эмискэ,25.0,8,100,703,plötzlich::ADV,4.66,,True,False,Adverbs,Time,ADV,0.2522236824784623,0.3156940901747738,177.31324878235898,221.932945392866
en,sah,0.0472600775566316,often,чаастатык,18.0,9,100,703,oft::ADV,5.42,,True,False,Adverbs,Time,ADV,0.2323169126415116,0.2808554443427126,163.31878958698266,197.4413773729269
en,sah,0.0724464839891365,towel,соттор,25.0,6,100,703,Handtuch::N,3.88,,True,False,Nouns,Clothing and grooming,N,0.2301310800204102,0.2980582978943468,161.78214925434838,209.53498341972585
en,sah,0.0845715733499324,only,эрэ,34.0,4,100,703,nur::ADV,6.14,,True,False,Adverbs,Quantity,ADV,0.2431670811178437,0.2499993575608462,170.94645802584412,175.74954836527493
en,sah,0.1353380621974525,louse,быт,32.0,5,100,703,Laus::N,2.59,,True,False,Nouns,Animals,N,0.196006286293126,0.2086605551689348,137.79241926406758,146.68837028376117
en,sah,0.1411162298171814,elk,тайах,40.0,5,100,703,Elch::N,3.34,,True,False,Nouns,Animals,N,0.186320292412343,0.3456441252941159,130.9831655658772,242.98782008176343
en,sah,0.1434586933288025,ski,хайыһар,20.0,7,100,703,Ski::N,4.19,,True,False,Nouns,Modern world,N,0.1573262763135913,0.3081688995832699,110.60037224845472,216.6427364070388
en,sah,0.1728717401893934,butterfly,үрүмэччи,32.0,9,100,703,Schmetterling::N,3.89,,True,False,Nouns,Animals,N,0.1605568362494677,0.3632786809439862,112.87145588337582,255.38491270362232
en,sah,0.184029863768681,living,тыыннаах,18.0,8,100,703,lebendig::A,5.31,,True,False,Adjectives,The body,A,0.165988215746565,0.2381698293064692,116.68971566983524,167.43339000244782
en,sah,0.2479378613172739,ahead,быһа,18.0,5,100,703,geradeaus::ADV,4.98,,True,False,Adverbs,Spatial relations,ADV,0.18939173368878,0.2137890865665698,133.14238878321228,150.2937278562986
en,sah,0.2601492352985042,berry,отон,20.0,5,100,703,Beere::N,3.89,,True,False,Nouns,Food and drink,N,0.1795196288852675,0.3371209120125544,126.20229910634308,236.9960011448257
en,sah,0.2859842137400949,cool,сөрүүн,21.0,6,100,703,kühl::A,5.14,,True,False,Adjectives,The physical world,A,0.2255264937137913,0.3640617369528279,158.54512508079534,255.9354010778381
en,az,-0.126934024992977,feed,bəsləmək,18.0,8,100,925,füttern::V,4.63,,True,True,Verbs,Food and drink,V,0.1875617131647717,0.2218813597635586,173.49458467741383,205.2402577812917
en,az,0.1158981991337076,bring,gətirmək,43.0,7,100,925,bringen::V,5.26,,True,True,Verbs,Motion,V,0.2437304026133583,0.1986666028173492,225.45062241735644,183.76660760604804
en,az,0.1192232211080826,sleeve,qol,32.0,6,100,925,Ärmel::N,3.82,,True,True,Nouns,Clothing and grooming,N,0.1950258284555296,0.1625591454775186,180.39889132136489,150.3672095667047
en,az,0.1196000587216327,boot,çəkmə,23.0,5,100,925,Stiefel::N,4.12,,True,True,Nouns,Clothing and grooming,N,0.1882688107825051,0.1663978414976741,174.1486499738172,153.91800338534858
en,az,0.1389802191915728,never,əsla,42.0,5,100,925,niemals::ADV,5.9,,True,True,Adverbs,Time,ADV,0.2327549970100909,0.1893700166512899,215.2983722343341,175.1672654024432
en,az,0.1516282480310262,fork,çəngəl,21.0,6,100,925,Gabel::N,3.91,,True,True,Nouns,Food and drink,N,0.1689323248607251,0.2386980055917796,156.26240049617078,220.7956551723961
en,az,0.1624469131896975,slice,dilim,28.0,4,100,925,Scheibe::N,3.95,,True,True,Nouns,Modern world,N,0.213015562802289,0.2069663873834611,197.03939559211744,191.4439083297016
en,az,0.1777700191844222,feather,lələk,42.0,7,100,925,Feder::N,3.66,,True,True,Nouns,The body,N,0.2226848546365295,0.2190808584381252,205.98349053878985,202.64979405526572
en,az,0.2017500766497468,backward,geri,17.0,7,100,925,rückwärts::ADV,3.71,,True,True,Adverbs,Spatial relations,ADV,0.1577385724515058,0.1547876769620054,145.90817951764288,143.17860118985502
en,az,0.2068312290893201,hurry,tələsmək,23.0,8,100,925,sich beeilen::V,4.22,,True,True,Verbs,Time,V,0.2581082471277507,0.2610455899501295,238.7501285931694,241.4671707038697
en,az,0.2377667482884412,cheat,aldatmaq,30.0,6,100,925,betrügen::V,4.01,,True,True,Verbs,Cognition,V,0.2019311098626262,0.2421600646434119,186.7862766229292,223.998059795156
en,az,0.2709853887501551,bath,çimmək,21.0,6,100,925,baden::V,4.41,,True,True,Verbs,The body,V,0.1678366960458856,0.2830788755465559,155.2489438424442,261.84795988056425
en,az,0.5262517414560354,flavor,ləzzət,39.0,6,100,925,Geschmack::N,3.87,,True,True,Nouns,Food and drink,N,0.2011526529338042,0.2152229927372188,186.0662039637689,199.0812682819273
en,az,0.5333055362505861,flavour,ləzzət,37.0,6,100,925,Geschmack::N,3.72,,True,True,Nouns,Food and drink,N,0.1908243473759744,0.2152229927372188,176.51252132277642,199.0812682819273
en,az,0.8998146082407472,ninety,doxsan,33.0,6,100,925,neunzig::NUM,3.68,,True,True,Numerals,Quantity,NUM,0.1860594363836658,0.1722845473341262,172.10497865489086,159.36320628406682
en,az,0.9098963275397542,eighty,səksən,34.0,6,100,925,achtzig::NUM,3.72,,True,True,Numerals,Quantity,NUM,0.171330851070325,0.1666921706473235,158.48103724005068,154.1902578487743
en,az,0.9212559679293156,fifty,əlli,30.0,5,100,925,fünfzig::NUM,4.3,,True,True,Numerals,Quantity,NUM,0.1955125770432704,0.1449180577125604,180.8491337650252,134.04920338411836
en,az,0.9253135408992088,seventy,yetmiş,35.0,6,100,925,siebzig::NUM,3.78,,True,True,Numerals,Quantity,NUM,0.166958619779293,0.1703858645999094,154.4367232958461,157.60692475491624
en,te,0.0197595838263589,groan,మూలుగు,12.0,6,100,665,stöhnen::V,3.11,,True,False,Verbs,Emotions and values,V,0.2145421141667314,0.2548143857464449,142.6705059208764,169.45156652138587
en,te,0.0467840812137252,everywhere,అంతటా,25.0,10,100,665,überall::ADV,4.67,,True,False,Adverbs,Spatial relations,ADV,0.2274527249159952,0.1344508279824184,151.25606206913676,89.40980060830826
en,te,0.0603108819215193,noose,ఉరి,23.0,5,100,665,Schlinge::N,2.96,,True,False,Nouns,Basic actions and technology,N,0.2274010317333493,0.1594743476083644,151.2216861026773,106.05044115956234
en,te,0.2067256151549768,sparkle,ప్రకాశించు,25.0,10,100,665,funkeln::V,3.29,,True,False,Verbs,Basic actions and technology,V,0.2142811645277196,0.2540733072155294,142.49697441093355,168.95874929832706
en,ta,-0.0181146527661412,budge,அசை,11.0,5,100,705,sich rühren::V,3.2,,True,True,Verbs,Motion,V,0.1571978874948894,0.1551105428934723,110.82451068389707,109.352932739898
en,ta,0.0330828920680206,glue,ஒட்டு,22.0,5,100,705,kleben::V,3.76,,True,True,Verbs,Motion,V,0.2271917891101,0.1756257456347231,160.17021132262053,123.81615067247984
en,ta,0.0395520370677823,rustle,சலசலப்பு,20.0,8,100,705,rauschen::V,2.75,,False,True,Verbs,Basic actions and technology,V,0.2213415673325963,0.2468365141714211,156.0458049694804,174.01974249085185
en,ta,0.064027938317296,rinse,அலசு,12.0,5,100,705,spülen::V,3.38,,True,True,Verbs,Basic actions and technology,V,0.1930069727258525,0.1285237408218365,136.06991577172602,90.60923727939472
en,ta,0.8869500844328871,eleven,பதினொன்று,41.0,9,100,705,elf::NUM,4.13,,True,True,Numerals,Quantity,NUM,0.1855222264871032,0.1345292602724654,130.79316967340773,94.84312849208808
en,ar,-0.0847900486462368,whistle,صفر,7.0,7,100,1022,pfeifen::V,3.85,4.41,True,True,Verbs,Speech and language,V,0.2077467172032352,0.1558812231169748,212.3171449817064,159.3106100255483
en,ar,0.0030657216544785,snap,انقطع,12.0,5,100,1022,reißen::V,4.13,3.86,True,True,Verbs,Basic actions and technology,V,0.2116831051474536,0.1733267239094803,216.3401334606976,177.1399118354889
en,ar,0.1950396393985971,jolt,رج,10.0,4,100,1022,rütteln::V,3.01,2.76,True,True,Verbs,Motion,V,0.2053370271908528,0.1876736286633877,209.85444178905152,191.80244849398224
en,ar,0.4174553257221762,grumble,شتم,34.0,7,100,1022,schimpfen::V,2.77,3.47,True,True,Verbs,Emotions and values,V,0.2178516927907837,0.1776411983555025,222.64443003218096,181.54930471932363
en,pt,0.1946434137966377,tinkle,tinir,14.0,3,100,1116,klirren::V,2.35,1.54,False,True,Verbs,Basic actions and technology,V,0.1822674277090668,0.203984115741308,203.4104493233185,227.64627316729988
